customer_id,city,state,country
4776,Wellington,Wellington,New Zealand
5250,Miami,FL,United States
5422,Fairless Hills,PA,United States
5662,Woodbury,CT,United States
5802,Herndon,Virginia,United States
6004,Richmond,Virginia,United States
6000,Tempe,Az,United States
6084,Cambridge,MA,United States
6662,Guildford,Surrey,United Kingdom
6680,Rancho Mission Viejo,CA,United States
7044,Rotherham,SOUTH YORKSHIRE,United Kingdom
7484,Lawrence,Kansas,United States
7650,Glendale,Arizona,United States
8422,Chippendale,New South Wales,Australia
8480,Cambridge,MA,United States
8494,The Woodlands,TX,United States
8746,Kingaroy,qld,Australia
9022,Richmond,VA,United States
9162,F?rresfjorden,Rogaland,Norway
9182,Phelps,NY,United States
9188,Newark,NJ,United States
9060,Woodridge,Illinois,United States
9096,Eranakulam,Kerala,India
9840,Wilmington,DE,United States
9842,Delhi,Delhi,India
40006,Glenrock,WY,United States
40252,Katwijk aan Zee,Zuid-Holland,Netherlands
40474,Monterey Park,California,United States
40654,Brooklyn,Ny,United States
40662,Gurnee,IL,United States
41048,Upper Marlboro,MD,United States
41058,Irvine,CA,United States
41492,Montreal,Qc,Canada
41904,Wildomar,CA,United States
42428,Whitefish Bay,WI,United States
42708,Brooklyn,NY,United States
42962,Gaithersburg,Maryland,United States
40410,Winnipeg,MB,Canada
44658,Singapore,Singapore,Singapore
44748,Evans,Georgia,United States
44852,St Genevieve,Quebec,Canada
45098,Frontier,SK,Canada
45796,Simi Valley,CA,United States
45940,FOSTER CITY,CA,United States
46268,New York,NY,United States
46272,Mentor,OH,United States
46278,COQUITLAM,British Columbia,Canada
46026,Brisbane,QLD,Australia
46578,McMinnville,OR,United States
46624,Allen,TX,United States
46688,Sioux Falls,South Dakota,United States
48194,Coventry,West Midlands,United Kingdom
47906,San Antonio,TX,United States
47902,Bangalore,Karnataka,India
47848,Rotherham,South Yorkshire,United Kingdom
47090,Bangalore,Karnataka,India
48684,Edmonton,AB,Canada
48702,Montgomery,IL,United States
48892,Bras;lia,Distrito Federal,Brazil
49204,San Leandro,CA,United States
49556,Waverley,NSW,Australia
50290,Tucson,AZ,United States
50400,Wilmington,DE,United States
50498,Bicester,Ox,United Kingdom
50766,Centennial,CO,United States
51150,Centreville,Virginia,United States
51778,Madina,western,Saudi Arabia
52700,D'ABADIE,N/A,Trinidad and Tobago
52892,Wichita Falls,TX,United States
52996,Ebene Cyber City,Plaine Willem,Mauritius
50006,Centennial,CO,United States
50072,Pleasanton,CA,United States
50472,Plainsboro,NJ,United States
50478,Barry,Vale  of Glamorgan,United Kingdom
50744,Myrtle Beach,SC,United States
50870,Westerly,RI,United States
54804,Kuala Lumpur,WP,Malaysia
55190,Las Cruces,New Mexico,United States
55268,CHUO-KU,TOKYO,Japan
55544,Portland,ME,United States
56166,Meerhout,Antwerp,Belgium
56026,Union City,California,United States
56066,Fort Worth,Texas,United States
56572,Silver Spring,MD,United States
57896,Arlington,Ma,United States
58698,Brooklyn,New York,United States
58096,Bel air,Md,United States
58006,Villa Hills,KY,United States
58056,Newmarket,Suffolk,United Kingdom
58888,Cape Canaveral,Florida,United States
59252,Valls,Tarragona,Spain
59666,Stockton,ca,United States
59700,Sarasota,FL,United States
59816,Glendale,AZ,United States
59926,Miami,Queensland,Australia
59978,Berlin,Berlin,Germany
60096,Dacula,GA,United States
61062,Brooklyn,NY,United States
61702,Indian Mound,TN,United States
61752,Santa Rosa Beach,Florida,United States
61754,Fribourg,Fribourg,Switzerland
61870,San diego,ca,United States
61970,St johns,nl,Canada
62008,Jersey City,NJ,United States
62582,Edmonton,Ab,Canada
62672,Stamford,NY,United States
62804,Kingston,NY,United States
62942,London,London,United Kingdom
62950,Wirral,Merseyside,United Kingdom
62976,Asheville,NC,United States
60004,Belle Plaine,IA,United States
60000,Seattle,WA,United States
60192,Lakeland,Florida,United States
60600,San Rafael,CA,United States
64420,Brooklyn,NY,United States
64984,Secuaucs,New Jersey,United States
65278,San Francisco,ca,United States
65004,Campbell,California,United States
65018,Somerville,MA,United States
65070,Lawrenceville,NJ,United States
65402,London,London,United Kingdom
65720,Buena Park,CA,United States
65746,North Las Vegas,NV,United States
65892,Carnegie,Victoria,Australia
65946,Brooklyn,New York,United States
66006,Falls Church,VA,United States
67456,Franklin Park,Illinois,United States
67526,Silver Spring,MD,United States
68160,Mesa,Arizona,United States
69908,Falls Church,VA,United States
70046,Tallahassee,Florida,United States
70694,Miami,FL,United States
70708,Miami,FL,United States
70700,C?rdoba Capital,C?rdoba,Argentina
72188,London,London,United Kingdom
72548,Ottawa,ON,Canada
70556,Sorrento,WA,Australia
70684,Durango,CO,United States
70878,Pune,Maharashtra,India
70894,Virginia Beach,VA,United States
74158,Hope,BC,Canada
74256,North Wollongong,NSW,Australia
74448,Livermore,Ca,United States
74886,Berlin,Berlin,Germany
75044,Kirkland,WA,United States
75054,Grange,SA,Australia
76248,Saco,ME,United States
76574,MARRICKVILLE,NSW,Australia
77050,Spanaway,WA,United States
77224,Sacramento,CA,United States
77058,Port Orange,FL,United States
77998,CROYDON,Surrey,United Kingdom
78744,Brecksville,OH,United States
78814,Los Angeles,CA,United States
78818,Vancouver,British Columbia,Canada
79086,Raleigh,NC,United States
79808,Alexandria,VA,United States
80256,Teaneck,NJ,United States
80408,Medford,MA,United States
80606,Hull,Yorkshire,United Kingdom
80978,Fairfiled,ct,United States
81612,Fairport,NY,United States
80152,Scone,New South Wales,Australia
80948,Broadbeach Waters,Queensland,Australia
84012,Singapore,Singapore,Singapore
84470,Carmichael,California,United States
84672,Benbrook,TX,United States
84692,Baar,Zug,Switzerland
84990,Benton,Pa,United States
85184,Old greenwich,CT,United States
85194,Pleasanton,CA,United States
85208,Barrie,ON,Canada
85240,Denver,CO,United States
86184,New York,NY,United States
87088,Omaha,Ne,United States
87484,Buena Vista,VA,United States
87922,Modesto,CA,United States
88074,Greenwood,IN,United States
88092,Cobains,Vic,Australia
88622,Happy Valley,OR,United States
88774,Stone mountain,Georgia,United States
88888,Casper,Wy,United States
89098,Edmonton,Alberta,United States
90106,Manchester,greater manchester,United Kingdom
90104,Karlsruhe,Deutschland,Germany
89778,Berlin,Berlin,Germany
90002,London,Greenwich,United Kingdom
90620,Palma,Balearic Islands,Spain
90670,League City,TX,United States
92010,Monaca,PA,United States
92498,Portland,OR,United States
92724,North Hero,VT,United States
90264,Houston,Tx,United States
90710,Dallas,Texas,United States
90984,Plain City,Utah,United States
94164,Matthews,NC,United States
94750,Nepean,ON,Canada
94956,Guatemala,Seleccione una,Guatemala
95566,Victoria,BC,Canada
96060,Balgowlah,NSW,Australia
96094,Goodlettsville,Tn,United States
96590,Frimley,SURREY,United Kingdom
96818,Seattle,Washington,United States
97078,Edmonton,Alberta,Canada
97488,Bournemouth,Dorset,United Kingdom
97680,Honolulu,Hawaii,United States
97804,Brooklyn,NY,United States
98154,New Delhi,Delhi,India
98046,Maple Valley,WA,United States
98504,Rockford,Mi,United States
98590,Lethbridge,AB,Canada
99048,West Sacramento,CA,United States
99412,Freeport,IL,United States
99884,Albert Park,VIC,Australia
652,East Northport,NY,United States
1106,Trenton,ON,Canada
1694,Petaluma,CA,United States
2916,Tartu,Please select your state,Estonia
218,Ojai,CA,United States
4170,Tustin,CA,United States
6028,Northwood,NH,United States
6046,Shelton,Washington,United States
6124,Langwarrin,Victoria,Australia
6208,Lees summit,MO,United States
6028,Austin,TX-Texas,United States
6606,Shortland,New South Wales,Australia
9146,Washington,DC - DISTRICT OF COLUMBIA,United States
8474,Belgrade,Serbia,Serbia
8794,Fairburn,Georgia,United States
8508,Atlanta,GA,United States
8198,Oraefi,Hornafjordur,Iceland
7772,Hong Kong,HK,Hong Kong
7692,Ipswich,Suffolk,United Kingdom
10266,Arlington,VA,United States
12656,Mississauga,ON,Canada
12666,Silver Spring,MD,United States
10064,Arden,NC,United States
10276,Clarksburg,MD,United States
10094,Mechanicsburg,Pa,United States
10750,Surabaya,East Java,Indonesia
10822,Los Gatos,CA,United States
14042,San bruno,CA,United States
14572,Wyongah,NSW,Australia
15174,Brooklyn,New York,United States
15182,Arundel,Queensland,Australia
15016,New Taipei City,N/A,Taiwan
15800,Tobaccoville,NC,United States
15864,Glendale,CA,United States
16076,Alameda,CA,United States
16754,Santa Monica,CA,United States
16920,Chicago,IL,United States
16922,New York,NY,United States
17012,Centerville,OH,United States
17276,Houston,TX,United States
18556,Indianapolis,Indiana,United States
18602,Portland,or,United States
18692,Swanson,Auckland,New Zealand
19108,Arlington,TX,United States
19248,Manton,CA,United States
19700,Tracy,CA,United States
21954,Beverly Hills,MI,United States
22018,London,Hackney,United Kingdom
21844,London,Ontario,Canada
21912,Chicago,IL,United States
21672,Queensbury,NY,United States
20608,Anchorage,ak,United States
20644,Santa Monica,CA,United States
20742,Pensacola,Florida,United States
20810,Santa Monica,CA,United States
20824,Medellin,Antioquia,Colombia
24616,Copenhagen,S,Denmark
24818,Santa Monica,California,United States
24988,Phaltan,Mh,India
25020,La Palma,CA,United States
25700,Pleasanton,CA,United States
25710,Riverside,Ca,United States
25906,Santa Monica,CA,United States
26072,San Francisco,CA,United States
26088,Palm Harbor,FL,United States
26002,Testville,CA,United States
26088,Thornhill,Ontario,United States
26418,Ghaziabad,Uttar Pradesh,India
26670,San Francisco,CA,United States
26774,Santa Monica,CA,United States
26804,El Centro,CA,United States
26818,Santa Monica,CA,United States
26910,Santa Monica,CA,United States
26906,San Francisco,CA,United States
26952,Toronto,ON,Canada
27056,Burbank,CA,United States
27258,Santa Monica,CA,United States
27806,Calgary,AB,Canada
28404,La Prairie,QC,Canada
28464,Bwari,ab,Nigeria
786,Karachi,Sindh,Australia
1018,Fairfax,VA,United States
1602,Gregory,MI,United States
1682,Johannesburg,Gauteng,South Africa
1856,Richmond Hill,Ontario,Canada
1900,Calgary,Alberta,Canada
1994,Seattle,WA,United States
2786,Santa Monica,CA,United States
2802,Santa Monica,CA,United States
2852,Smyrna,Georgia,United States
84,Hoogstraten,Antwerpen,Belgium
412,Santa Maria,CA,United States
486,Sherbrooke,QC,Canada
504,Santa Monica,CA,United States
4048,WASHINGTON,District of Columbia,United States
4928,Littleton,CO,United States
6044,Ivan?na Gorica,Slovenia,Slovenia
7766,King's Lynn,Norfolk,United Kingdom
8048,Chicago,Il,United States
8004,Scarsdale,NY,United States
8608,Torrance,CA,United States
8786,Quezon City,Metro Manila,Philippines
9604,Winnipeg,Manitoba,Canada
40908,"Swanley, Kent",----,United Kingdom
41110,Garner,NC,United States
41416,Hong Kong,Hong Kong,Hong Kong
41454,La Palma,CA,United States
42200,Doylestown,PA,United States
42256,Pennsville,NJ,United States
42474,Los Altos,CA,United States
42714,Clifton,NJ,United States
42722,Kirkland,WA,United States
44148,West hartford,Connecticut,United States
45504,Mumbai,Maharashtra,India
45590,Linden,texas,United States
45966,Valparaiso,IN,United States
46174,Flagstaff,Az,United States
46986,Cypress,TX,United States
47064,Detroit,MI,United States
47518,Tucson,AZ,United States
47842,Incline Village,Nv,United States
48014,Elkhart,in,United States
54512,Suva,Suva,Fiji
50904,Los Angeles,California,United States
50712,Amsterdam,North-Holland,Netherlands
50010,London,England,United Kingdom
50220,Chandler,AZ,United States
52896,Basking Ridge,NJ,United States
51656,London,London,United Kingdom
49498,Blackhall Colliery,Cleveland,United Kingdom
50894,Nice,PACA,France
50070,Burlington,Vt,United States
50076,SACHSE,TX,United States
49664,Allen Park,MI,United States
55298,Brooklyn,New York,United States
55416,Vancouver,BC,Canada
55602,Hong Kong,Hong Kong,Hong Kong
56110,Etobicoke,ON,Canada
56640,El Sobrante,CA,United States
56862,Oakland,CA,United States
57466,Beaumaris,Vic,Australia
57926,Poughkeepsie,NY,United States
58000,Perth,WA,Australia
59090,Lima,Lima,Peru
59442,Georgetown,DE,United States
59816,South Lake Tahoe,CA,United States
60482,Palmetto,FL,United States
60556,Mumbai,MH,India
60708,Belleville,Illinois,United States
61518,Quito,Pichincha,Ecuador
62082,Houston,Texas,United States
60066,Colorado Springs,CO,United States
60180,London,London,United Kingdom
66566,Peoria,IL,United States
64188,BANGALORE URBAN DISTRICT,KARNATAKA,United States
65490,Kangra,Himachal Pradesh ,Australia
65014,Wilmington,North Carolina,United States
65080,Mississauga,On,Canada
64762,San Diego,CA,United States
67110,Dallas,TX,United States
67068,Santa Monica,CA,United States
67546,Mistissini,Quebec,Canada
67624,Santa Monica,CA,United States
67982,Lincoln,Lincolnshire,United Kingdom
69008,Hart,Tx,United States
69084,Santa Monica,CA,United States
69000,Santa Monica,CA,United States
69694,Orange,CA,United States
70020,San Antonio,TX,United States
70654,Sydney,NSW,Australia
70744,Bronx,New York,United States
70746,Westminster,CO,United States
70800,M;nchen,Bayern,Germany
70876,Atlanta,GA,United States
70902,Fort Worth,TX - Texas,United States
70942,Fort Mill,Sc,United States
70992,Edmonton,Alberta,Canada
71044,Edmond,OK,United States
71098,Cranberry Twp,PA,United States
70592,Vancouver,BC,Canada
70908,Ann arbor,MI - Michigan,United States
70510,Ann Arbor,MI,United States
70894,Gilbert,AZ,United States
70570,San Jose,CA,United States
72856,Wakefield,MA,United States
70196,Santa Monica,CA,United States
72504,S?o Paulo,SP,Brazil
71512,Los Altos,CA,United States
71420,Setagaya-ku,Tokyo,Japan
71010,Lincoln,California,United States
74256,Irvine,CA,United States
74264,Riverside,CA,United States
74278,San Mateo,CA,United States
74076,Duluth,georgia,United States
74406,Mississauga,ON,Canada
74508,Toronto,Ontario,Canada
74956,New Orleans,LA,United States
75148,Santa Monica,CA,United States
75170,Santa Monica,CA,United States
75518,Virginia Beach,Virginia,United States
75598,Severna Park,MD,United States
75696,Montevideo,Uruguay,Uruguay
75974,Smyrna,GA,United States
76078,Granger,Indiana,United States
81278,CLAYTON,VIC,Australia
80080,Cypress,TX,United States
79662,Seattle,WA,United States
80846,Zachary,LA,United States
80804,Menomonee Falls,WI,United States
80708,Toronto,Ontario,Canada
80460,Bridgeport,CT - Connecticut,United States
79486,Richmond,VA,United States
80176,Winnipeg,Manitoba,Canada
79524,San Luis Obispo,CA,United States
80150,Washington,DC,United States
79554,Palo alto,ca,United States
79700,Ottawa,ON,Canada
79290,Hallsville,TX,United States
78726,Colorado Springs,CO,United States
78208,Newmarket,ON,Canada
77992,Earlwood,New South Wales,Australia
77462,Bradford,W Yorks,United Kingdom
77570,Montclair,Virginia,United States
81660,Garland,UT,United States
81690,Long Beach,CA,United States
81700,Salt Lake City,Utah,United States
81986,West Des Moines,Iowa,United States
82048,Hartselle,AL,United States
82100,Austin,TX,United States
82450,Teneriffe,Q,Australia
82512,Lafayette,Ca,United States
80202,Chelan,WA,United States
80196,Rancho Cordova,Ca,United States
82924,Cape Town,Western Cape,South Africa
82828,Prague,Prague,Czech Republic
86108,Frederick,MD,United States
84468,HUNTINGDON VALLEY,Pennsylvania,United States
85926,Lier,Buskerud,Norway
80800,Dmitrov,Moscow,Russian Federation
84090,South Salt Lake,Utah,United States
85804,Lansdale,PA,United States
85054,San Diego,CA,United States
84120,Guelph,ON,Canada
80920,North York,Ontario,Canada
84058,St. Louis,MO,United States
84916,Edmonton,AB,Canada
84254,Halls Head,Western Australia,Australia
84174,Bayside,NY,United States
80728,Lynwood,Illinois,United States
80684,Bangor,ME,United States
86708,Berkeley,CA,United States
86720,St. John's,Newfoundland,Canada
86502,Canyon Lake,Texas,United States
86446,Dublin,CA,United States
86462,Santa Monica,CA,United States
86422,Wyncote,PA,United States
86410,Santa Monica,CA,United States
84902,San Dimas,California,United States
86070,Santa Monica,CA,United States
86820,South Bend,IN,United States
86912,New York,ny,United States
87104,Jupiter,fl,United States
87144,Eden Prairie,MN,United States
87196,Bellevue,Washington,United States
87190,Ladera Ranch,CA,United States
87290,Palm Beach Gardens,fl,United States
87696,Ipoh,Perak,Malaysia
87694,Palma de Mallorca,Balearic Islands,Spain
87964,Singapore,Singapore,Singapore
88192,Willougby,NSW,Australia
88050,Reynoldsburg,Ohio,United States
88048,El Paso,TX,United States
88402,Abuja,FCT,United Kingdom
88486,Faulconbridge,NSW,Australia
88476,Astana,Akmolinskaya oblast,Kazakhstan
88704,Vicente L;pez,Buenos Aires,Argentina
88852,Ballymena,Antrim,United Kingdom
89120,Toronto,Ontario,Canada
89276,North Andover,Massachusetts,United States
89528,Wellsville,New York,United States
89580,Newton,Massachusetts,United States
89706,Fernie,British Columbia,United States
89846,Salina,KS,United States
89982,Bridgewater,Ma,United States
90212,London,London,United Kingdom
90020,Los Angeles,California,United States
90616,Cumming,GEORGIA,United States
90608,New York,NY,United States
90606,LEIGH-ON-SEA,Essex,United Kingdom
90602,Alliance,Ohio,United States
90808,Boston,MA,United States
90884,Miraflores de la Sierra,Madrid,Spain
90920,New York,New York,United States
91280,Los Angeles,CA,United States
91076,Vienna,VA,United States
91066,North Babylon,NY,United States
91414,Sao Paulo,SP,Brazil
91412,Alameda,CA,United States
91452,Quer;taro,Qro,Mexico
91444,Hallandale,FL,United States
91408,Ormond Beach,Florida,United States
91406,New York,New York,United States
91474,Ellington,CT,United States
91468,San Diego,CA,United States
91680,Bangalore,KARNATAKA,India
91704,Long Pond,pa,United States
91758,Tolono,IL,United States
91796,MINNEAPOLIS,MN,United States
91814,Washington,DC,United States
91856,Reno,Nevada,United States
91822,Brookvale,NSW,Australia
91802,Greenacres,Fl,United States
91884,Los Angeles,California,United States
91868,Miami,fl,United States
91894,Huntington Beach,CA,United States
91922,Washington,DC,United States
91900,Cliffside Park,New Jersey,United States
91966,Santiago,Region Metropolitana,Chile
91956,Colorado Springs,CO,United States
92078,Miami,QLD,Australia
92092,West Covina,CA,United States
92118,Kimberly,ID,United States
92200,Halfmoon Bay,BC,Canada
92242,Carterville,illinois,United States
92202,Los Angeles,CA,United States
92228,Lafayette,California,United States
92474,Hudson,QLD,Australia
92960,Indianapolis,IN,United States
92980,Prince George,British Columbia,Canada
90152,Manchester,NH,United States
90010,Tokyo,Tokyo,Japan
90282,Toronto,Ontario,Canada
90026,Forest Hills,NY,United States
90096,Victoria,Tx,United States
90906,Jackson,TN,United States
90996,Mitcham,Surrey,United Kingdom
94102,Selma,TX,United States
94202,Van Nuys,CA,United States
94240,Glasgow,Glasgow,United Kingdom
94028,Scottsdale,AZ,United States
94628,Gracetown,Western Australia,Australia
94616,Buckingham,VA,United States
94970,Chevy Chase,Maryland,United States
95004,San Francisco,CA,United States
95084,Brooklyn,NY,United States
95456,Ashburn,Virginia,United States
95566,Edgewater,NJ,United States
95778,Elwood,Victoria,Australia
95824,Indianapolis,Indiana,United States
96554,London,England,United Kingdom
96642,Ballina,Mayo,Ireland
97092,Annandale,NJ,United States
97126,Pflugerville,TX,United States
97218,Danville,CA,United States
97272,BROOKLYN,NY,United States
97000,OSLO,-- Non U.S. --,United Kingdom
97910,Houston,Texas,United States
98424,Pickering,Ontario,Canada
98978,Cleveland,Oh,United States
99048,San Francisco,Ca,United States
99914,Stockport,Cheshire,United Kingdom
696,NEW YORK,NY,United States
688,Santa Monica,CA,United States
680,Santa Monica,CA,United States
806,London,ON,Canada
906,Glanmire,Cork,Ireland
1120,La Grange Park,IL,United States
1188,Santa Monica,CA,United States
1596,Kapolei,Hawaii,United States
1626,Berlin,Brandenburg,Germany
2154,Baltimore,MD,United States
2254,London,LONDON,United Kingdom
2406,Fort Smith,AR,United States
2408,Jakarta,Jakarta,Indonesia
2652,Glenview,IL,United States
2888,Asheville,NC,United States
2944,Brampton,ON,United States
582,Bronx,NY,United States
812,Mount Evelyn,Vic,Australia
970,Johannesburg,Gauteng,South Africa
4076,Squamish,BC,Canada
4124,D3;sseldorf,NRW,Germany
4412,Outremont,QC,Canada
4866,HYDERABAD,TELENGANA,India
5000,Colchester,Essex,United Kingdom
5056,NORTH OLMSTED,OH,United States
5158,St Andrews,NB,Canada
5076,Marengo,IA,United States
5404,Benoni,NA,South Africa
5506,Salta,Salta,Argentina
5676,Collingwood,Victoria,Australia
5802,Toronto,Ontario,Canada
5866,Atlanta,Ga,United States
5892,London,Greater London,United Kingdom
6794,Edmonton,AB,Canada
6928,Santa Monica,CA,United States
7292,Erode,Ta,India
7056,Langley,BC,Canada
7400,Puchong,Selangor,Malaysia
7504,Winter Park,FL,United States
7504,Springfield Gardens,NY,United States
7700,Lake Country,BC,Canada
7846,Leichlingen,Nrw,Germany
8006,Sharon,MA,United States
8120,Santa Monica,CA,United States
8744,Franklin Square,NY,United States
8902,Saint Louis,MO,United States
8922,Glenarm,Illinois,United States
9052,Long Island City,NY,United States
9100,Denver,Colorado,United States
9124,Santa Monica,CA,United States
9142,Calgary,AB,Canada
9172,Raleigh,NC,United States
9522,Mercer Island,Washington,United States
9608,Wheeling,We,United States
9726,Aurora,CO,United States
10728,PERTH,WA,Australia
10926,Shaker Heights,Ohio,United States
11146,West Babylon,NY,United States
11206,Toronto,Ontario,Canada
11274,Dana Point,CA,United States
11260,River Edge,NJ,United States
11692,Santiago,Metropolitana,Chile
11728,Reno,NV,United States
11980,Vacaville,CA,United States
12028,Calgary,Alberta,United States
12168,Spring,TX,United States
12226,McClellandtown,Pennsylvania,United States
12044,Ozark,MO,United States
12410,Alexandria,Virginia,United States
12476,San Francisco,California (CA),United States
10428,Zoetermeer,Zuid Holland,Netherlands
10578,Scotch plains,nj,United States
10570,Chicago,Il,United States
10566,Santa Monica,CA,United States
10760,North Easton,MA,United States
10814,Littleton,CO,United States
14002,Barrie,ON,United States
14228,Santa Rosa Beach,FL,United States
14406,EDMONTON,AB,Canada
14476,Chicago,IL,United States
14602,Faslane,argyll and bute,United Kingdom
14680,Dana Point,CA,United States
14700,Bronx,NY,United States
15142,Duncraig,WA,Australia
15058,Wanniassa,ACT,Australia
15652,Arlington,VA,United States
15806,Manhasset Hills,NY,United States
16172,Kennesaw,Georgia,United States
16722,Garfield,NJ,United States
16778,Cambridge,MA,United States
16814,"Kluang, Johor",1,Malaysia
16942,Fort Saskatchewan,AB,United States
16992,Edina,MN,United States
17184,BRAMPTON,Ontario,Canada
17254,West Melbourne,VIC,Australia
17840,Aurora,OH,United States
18002,AWKA,An,Nigeria
18482,Princeton,NJ,United States
18646,Westerlo,AA,United States
18708,Cupertino,ca,United States
19096,Sherman Oaks,CA,United States
19264,Auckland,AKL,New Zealand
19614,Pasadena,Texas,United States
19706,Pristina,Kosova,Albania
20060,Deinze,fl,Belgium
20016,Orlando,Fl,United States
20482,Cordele,GA,United States
20576,Jakarta Timur,Jakarta,Indonesia
20920,WILRIJK,antwerpen,Belgium
21196,Las vegas,nv,United States
21254,FERNANDINA BEACH,FL,United States
21280,Philadelphia,PA,United States
21014,South Jordan,UT,United States
21542,Milwaukee,Wisconsin,United States
21500,Louisville,KY,United States
22002,Santa Monica,CA,United States
22696,North Bay,ON,Canada
20156,Liberty Township,OH,United States
20080,ACCRA,GREATER ACCRA REGION,Ghana
20628,London,London,United Kingdom
24052,Santa Monica,CA,United States
24404,Azusa,CA,United States
24642,Santa Monica,CA,United States
24684,Santa Monica,CA,United States
24662,Santa Monica,CA,United States
24706,Santa Monica,CA,United States
24724,Santa Monica,CA,United States
24744,Santa Monica,CA,United States
24752,Tunbridge Wells,Kent,United Kingdom
25070,Haramaya,Africa,United States
25252,Santa Monica,CA,United States
25740,New York,NY,United States
25914,Murrieta,CA,United States
26094,Popesti leordeni,Other,Romania
26072,Luton,Bedfordshire,United Kingdom
26090,Dunstable,Bedfordshire,United Kingdom
26646,Bangkok,None (International),Thailand
26676,Brunswick,ME,United States
26844,Santiago,RM,Chile
26858,Perkasie,PA,United States
26980,Nugegoda,western,Sri Lanka
27102,Lugano,Ticino,Switzerland
27640,HILLSIDE,NJ,United States
28062,Bay point,california,United States
28166,Fremont,CA,United States
28286,Kenitra,Maroc,United Kingdom
28754,Florence,Italy,United States
29102,Santa Monica,CA,United States
29126,Santa Monica,CA,United States
29222,Santa Monica,CA,United States
29958,Los Angeles,CA,United States
6,Crystal Lake,Il,United States
184,Oakland,CA,United States
84,Brooklyn,NY,United States
806,Alameda,CA,United States
1028,Haddam,CT,United States
1450,Bloomfield,New Jersey (NJ),United States
1476,Talant,c?te d'or,France
1812,Santa Monica,CA,United States
1800,Santa Monica,CA,United States
1904,Phoenix,AZ,United States
1926,Santa Monica,CA,United States
1968,Santa Monica,CA,United States
2018,New York,Ny,United States
2248,New York,NY,United States
2264,Santa Monica,CA,United States
2280,Santa Monica,CA,United States
2020,Santa Monica,CA,United States
2714,Toronto,ON,Canada
74,Coimbatore,tamilnadu,United States
6,Lagos,lagos state,Nigeria
518,Saipan,MP,United States
646,Naperville,IL,United States
4094,Brick,NJ,United States
4500,Boulder City,NV,United States
5106,Melaka,Melaka,Malaysia
5182,Christchurch,Canterbury,New Zealand
5504,London,London,United Kingdom
6010,Neuwied,Rhineland-Palatinate,Germany
6548,Dix Hills,NY,United States
6586,Stillwater,MN,United States
6722,Vancouver,BC,Canada
6712,INDIANAPOLIS,IN,United States
6794,Singapore,Singapore,Singapore
7548,Edmonton,AB,Canada
7780,Ellington,ct,United States
8008,Anthony Village,Lagos,Nigeria
8276,Bristol,Av,United Kingdom
8508,Skopje,MK,Republic of Macedonia
9050,South Houston,TX,United States
9264,Burraneer,NSW,Australia
40026,Gravesend,kent,United Kingdom
40604,San Diego,CA,United States
40802,Crystal palace,London,United Kingdom
41104,Stanwood,MI,United States
41202,Surrey,Br,Canada
41092,Ashtead,Surrey,United Kingdom
41550,Toronto,ON,Canada
41868,MAUSTON,Wi,United States
42104,Belgrade,Serbia,Serbia
42148,San Jose,California,United States
42266,Fort William,Highland,United Kingdom
40170,Byron Center,MI,United States
40220,Chicago,IL,United States
40208,Calgary,AB,Canada
40094,Pabrade,LT,Lithuania
40402,London,London,United Kingdom
40080,Cote st luc,qc,Canada
40760,Pleasanton,CA,United States
40788,Grimsby,ON,Canada
40804,United States,CA,United States
40826,United States,CA,United States
40902,League City,Tx,United States
44008,Richmond Hill,ON,Canada
44000,Hospitalet de Llobregat,Barcelona,Spain
44044,Draper,ut,United States
44068,Santa Monica,CA,United States
44466,Basking Ridge,NJ,United States
44504,Mexicali,BC,Mexico
44506,Rochester,NY,United States
44996,Singapore,Singapore,Singapore
45080,Auckland,Auckland,New Zealand
45464,Cartagena,Bolivar,Colombia
45684,Johannesburg,GP,South Africa
45774,Beachwood,OH,United States
45862,Strasbourg,Alsace,France
45902,Santa Monica,CA,United States
48228,Bala Cynwyd,PA,United States
48568,Indianapolis,IN,United States
49062,Cognac,Poitou-Charentes,France
49242,Pleasanton,CA,United States
49026,Pleasanton,CA,United States
49406,Pleasanton,CA,United States
49456,Santa Monica,CA,United States
49544,Santa Monica,CA,United States
52556,Honolulu,HI,United States
52802,Sydney South,NSW,Australia
52826,UPWEY,VIC,Australia
50148,Bergkamen,NRW,Germany
50048,Paris,FR,France
54086,Pottstown,Pa,United States
54408,San Diego,CA,United States
54800,Portland,OR,United States
54878,Los Angeles,CA,United States
55154,Riyadh,Riyadh,Saudi Arabia
55656,Orchard Park,NY,United States
55880,SAN DIEGO,California,United States
57508,Bangalore,Karnataka,India
58074,Bethlehem,PA,United States
58406,Ifako Agege,La,Nigeria
58526,Sudbury,Ontario,Canada
58626,Santa Monica,CA,United States
58784,Santa Monica,CA,United States
58910,Santa Monica,CA,United States
58996,Whistler,BC,Australia
59110,Spokane,WA,United States
59294,New York,NY,United States
59284,Denver,CO,United States
59070,Robbinsdale,MN,United States
59590,San Francisco,CA,United States
60164,Mumbai,Maharashtra,India
60442,Jakarta Timur,DKI Jakarta,Indonesia
60880,Keyport,NJ,United States
60618,Baxter,MN,United States
62668,Milton,ON,Canada
62660,Bois-Colombes,IDF,France
61880,Crestview,FL,United States
62092,Frederiksv?rk,Halsn?s,Denmark
62270,San Jose,CA,United States
61914,Dubai,Dubai,United Arab Emirates
